id,name,host_id,host_name,neighborhood,latitude,longitude,room_type,price,min_nights,num_reviews,last_review,reviews_pm,num_listings,availability_365,num_reviews_ltm,license
1.30953E+18,Cozy 5 Bedrooms - Spacious Apartment Near Legacy,153436558,Long,West Roxbury,42.2578383,-71.16170668,Entire home/apt,266,1,2,5/18/2025,0.41,3,185,2,
1.31021E+18,Luxurious Downtown 1 Bedroom!,365116307,Sean,Downtown,42.35671654,-71.06022821,Entire home/apt,,29,2,1/27/2025,0.24,39,4,2,Exempt: This listing is a unit that has contracts with hospitals
1.31024E+18,Stylish Downtown 2 Bedroom,365116307,Sean,Downtown,42.3550933,-71.06022339,Entire home/apt,,29,4,2/5/2025,0.47,39,5,4,Exempt: This listing is a unit that has contracts with hospitals
1.31042E+18,Spacious 4-bedroom Getaway Apt 5 mins from MBTA,64967767,Giovanni,Mattapan,42.26481097,-71.09742672,Entire home/apt,218,2,20,9/8/2025,3.11,1,251,20,STR-605617
1.31094E+18,Elegant 2BR-Prime Location!,365116307,Sean,Downtown,42.35675,-71.0605,Entire home/apt,,29,2,7/20/2025,0.38,39,4,2,Exempt: This listing is a unit that has contracts with hospitals
1.31096E+18,"Charming, 2 Bedroom in Southie",666832468,John M B,South Boston,42.3316757,-71.0472464,Entire home/apt,136,29,8,2/9/2025,0.87,2,317,8,STR-446667
1.31097E+18,"Cozy,Convenient Airport Area  Boston Condo",666832468,John M B,East Boston,42.38761214,-71.0014214,Entire home/apt,119,29,4,1/25/2025,0.43,2,359,4,STR-446667
1.31199E+18,Colorful home in Jamaica Plain,100252,Christine,Jamaica Plain,42.31691,-71.10632,Entire home/apt,,91,0,,,1,89,0,STR-583284
1.31304E+18,Cozy home near the airport,138176472,Sarah,East Boston,42.38128651,-71.02897275,Private room,130,1,46,9/22/2025,8.07,1,321,46,STR-583345
1.31321E+18,Wonderful 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35896869,-71.06873893,Private room,79,29,1,5/1/2025,0.2,115,186,1,
1.3133E+18,Comfortable 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35919,-71.06715,Private room,72,29,1,5/31/2025,0.26,115,85,1,
1.3138E+18,Phenomenal 1 Bedroom in Beacon Hill Area,373675137,Liya,Dorchester,42.31466219,-71.06536927,Private room,,29,0,,,115,269,0,
1.31405E+18,Cozy 1BR suite in Boston's Roslindale Village,74646031,Enrique A,Roslindale,42.28169342,-71.13406768,Entire home/apt,147,2,12,9/20/2025,1.36,2,215,12,STR-584689
1.31455E+18,Chic Large 3BR/2BA | Downtown Xing | Best Location,100148225,Weiping,Downtown,42.35576,-71.062,Entire home/apt,662,3,11,9/21/2025,4.46,2,240,11,STR-598797
1.31461E+18,WB Quarters by Thatch | Room 303 | Shared BA,814298,Thatch,South Boston Waterfront,42.34377,-71.05558,Private room,,29,0,,,57,0,0,Exempt: This listing is a hotel or motel
1.31466E+18,Cozy 1Bedroom in Beacon Hill area,373675137,Liya,Dorchester,42.31620868,-71.06525935,Private room,,29,0,,,115,0,0,
1.31622E+18,"Modern 2 Beds. Walk to HBS. Near Harvard, MIT, BU",657106909,Wenjia,Allston,42.3628448,-71.132281,Entire home/apt,143,1,9,9/17/2025,1.22,6,120,9,STR-531830
1.31635E+18,"near Harvard Med School/Longwood, Orange Line",169207412,Vadym,Jamaica Plain,42.32603,-71.10606,Private room,51,29,0,,,4,233,0,
1.31816E+18,"Blueground | Downtown, gym & w/d, nr harbor",107434423,Blueground,Downtown,42.3589214,-71.0541634,Entire home/apt,424,31,1,6/20/2025,0.31,343,131,1,
1.31826E+18,Unimagined Hospitality In Downtown Boston,667031830,Alvin,South Boston Waterfront,42.35371,-71.04829,Private room,545,1,12,9/7/2025,1.63,3,155,12,Exempt: This listing is a hotel or motel
1.31826E+18,Comfort & Creativity Downtown Boston | Rooftop Bar,667031830,Alvin,South Boston Waterfront,42.35371,-71.04829,Private room,592,1,7,9/1/2025,2.56,3,154,7,Exempt: This listing is a hotel or motel
1.31826E+18,Majestic Stay With Harbor View | Rooftop Bar,667031830,Alvin,South Boston Waterfront,42.35371,-71.04829,Private room,929,1,0,,,3,166,0,Exempt: This listing is a hotel or motel
1.31886E+18,"Blueground | Back Bay, gym, nr Newbury St",107434423,Blueground,Back Bay,42.348129,-71.080849,Entire home/apt,326,31,1,6/17/2025,0.3,343,207,1,
1.31886E+18,"Blueground | Back Bay, gym, doorman, nr Esplanade",107434423,Blueground,Back Bay,42.348129,-71.080849,Entire home/apt,275,31,0,,,343,207,0,
1.31886E+18,"Blueground | Back Bay, gym & w/d, nr Newbury St",107434423,Blueground,Back Bay,42.348129,-71.080849,Entire home/apt,278,31,0,,,343,277,0,
1.31886E+18,"Blueground | Back Bay, w/d & gym, nr T & shops",107434423,Blueground,Back Bay,42.348129,-71.080849,Entire home/apt,353,31,0,,,343,309,0,
1.31886E+18,"Blueground | Back Bay, w/d & gym, nr T & shops",107434423,Blueground,Back Bay,42.348129,-71.080849,Entire home/apt,327,31,0,,,343,133,0,
1.31886E+18,"Blueground | Back Bay, w/d, nr Prudential Center",107434423,Blueground,Back Bay,42.3491652,-71.0807758,Entire home/apt,480,31,0,,,343,0,0,
1.31886E+18,"Blueground | Back Bay, gym & w/d, nr Copley Sq",107434423,Blueground,Back Bay,42.348129,-71.080849,Entire home/apt,474,31,0,,,343,147,0,
1.31886E+18,"Blueground | Back Bay, w/d, nr Prudential Center",107434423,Blueground,Back Bay,42.3491652,-71.0807758,Entire home/apt,483,31,0,,,343,0,0,
1.31966E+18,Lux 1st floor 3brm/1bath North End,2006852,Jay,North End,42.36699732,-71.05755723,Entire home/apt,407,1,21,9/6/2025,3.6,23,236,21,STR-583182
1.31968E+18,Lux 2nd floor 3brm/1bath,2006852,Jay,North End,42.36576,-71.05748,Entire home/apt,407,1,12,9/1/2025,2.06,23,329,12,STR-583183
1.32138E+18,Cozy South End Corner,16044270,Sarah,South End,42.3431,-71.07371,Entire home/apt,,2,22,8/16/2025,2.97,1,0,22,STR-584072
1.32257E+18,"Southend 2BR charming, modern and sunny!",332174718,Bernardo,Roxbury,42.34022162,-71.08165763,Entire home/apt,220,30,2,9/5/2025,0.4,1,308,2,
1.32352E+18,Sunny Beacon Hill Tree-Top Oasis,23129174,Candice,Beacon Hill,42.36018,-71.06699,Entire home/apt,,29,2,6/1/2025,0.41,1,0,2,
1.32397E+18,Downton Boston Luxurious 2 Bed!,365116307,Sean,Downtown,42.35553,-71.06235,Entire home/apt,,29,6,8/10/2025,0.68,39,0,6,Exempt: This listing is a unit that has contracts with hospitals
1.32398E+18,Luxury 2 bedroom Apt!,365116307,Sean,Downtown,42.35672,-71.06033,Entire home/apt,330,29,2,8/7/2025,0.23,39,1,2,Exempt: This listing is a unit that has contracts with hospitals
1.324E+18,Brand New Modern Apt |Near T,510712953,Rosy,Dorchester,42.2950894,-71.0738029,Entire home/apt,211,1,13,8/26/2025,2.04,2,0,13,STR-585057
1.32461E+18,Spacious 1BR Home close to Train & Downtown,31416791,Hanna,Jamaica Plain,42.32229,-71.10336,Entire home/apt,194,3,15,8/31/2025,1.79,2,14,15,STR-545906
1.32478E+18,Stylish Space on Quiet Street,26291119,Shane,Brighton,42.35337,-71.15598,Entire home/apt,,29,0,,,1,0,0,
1.32552E+18,2BR Cozy Condo with Pet-Friendly Vibes &  WiFi,509915863,Vacasa Guestworks,Hyde Park,42.27012,-71.1114,Entire home/apt,219,2,7,6/14/2025,1.01,2,356,7,STR-571524
1.32611E+18,"Stately on Cedar - Unit 1, near MGH - NEW",263259492,Deidre,Beacon Hill,42.36005,-71.0714,Entire home/apt,481,29,0,,,2,321,0,STR-584327
1.32664E+18,Modern Studio Across Boston State House,667479162,Farhan,Beacon Hill,42.3591,-71.06356,Entire home/apt,,1,10,3/17/2025,1.32,3,0,10,STR-584505
1.32972E+18,"Blueground | East Boston, AC, balcony, nr park",107434423,Blueground,East Boston,42.3772615,-71.0292983,Entire home/apt,283,31,0,,,343,326,0,
1.32976E+18,Spacious 2 Bedroom on Hano St Modern & Cozy Stay,2134782,Shlomi,Allston,42.35602,-71.13687,Entire home/apt,273,29,0,,,4,0,0,STR-597955
1.32977E+18,Spacious 3 Bedroom on Hano St Modern & Cozy Stay,2134782,Shlomi,Allston,42.35602,-71.13687,Entire home/apt,273,29,0,,,4,0,0,STR-597955
1.32995E+18,Amazing 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35824,-71.07058,Private room,60,29,1,8/16/2025,0.75,115,181,1,
1.33047E+18,"Blueground | East Boston, AC, balcony, nr park",107434423,Blueground,East Boston,42.3772615,-71.0292983,Entire home/apt,258,31,0,,,343,365,0,
1.33048E+18,"Blueground | Jamaica Plain, AC, gym, nr pond",107434423,Blueground,Jamaica Plain,42.300862,-71.1118753,Entire home/apt,230,31,0,,,343,14,0,
1.33124E+18,"Stylish Back Bay Retreat, Steps from Prudential",2356643,StayNue,Back Bay,42.35140771,-71.07951544,Entire home/apt,323,91,0,,,31,330,0,
1.33156E+18,"Beacon Hill top Fl Apt w/ rooftop, MGH & Fast WiFi",490478886,ITrip Boston And South Shore,Beacon Hill,42.359432,-71.0704429,Entire home/apt,,29,0,,,4,1,0,
1.33156E+18,"Beacon Hill Apt with Balcony, Fast WiFi, Near MGH!",490478886,ITrip Boston And South Shore,Beacon Hill,42.3594106,-71.0704413,Entire home/apt,239,29,0,,,4,210,0,
1.33156E+18,Historic Beacon Hill Apt with Patio and Fast WiFi!,490478886,ITrip Boston And South Shore,Beacon Hill,42.3594106,-71.0704413,Entire home/apt,352,29,0,,,4,267,0,
1.33156E+18,"Beacon Hill Apt with Balcony, Fast WiFi, Near MGH!",490478886,ITrip Boston And South Shore,Beacon Hill,42.3594106,-71.0704413,Entire home/apt,239,29,3,9/3/2025,1.02,4,184,3,
1.33404E+18,"Beacon Hill, MGH! Outdoor space!",37907846,Boston,West End,42.36172822,-71.07097755,Entire home/apt,168,1,25,9/4/2025,3.1,10,140,25,Exempt: This listing is a unit that has contracts with hospitals
1.33408E+18,Comfy room in Luxury apartment,433688210,Blanca,East Boston,42.37768,-71.03533,Private room,50,30,1,6/14/2025,0.29,5,50,1,
1.33494E+18,5BR3B By Subway Downtown,502043395,Tra My,South Boston,42.33093244,-71.05666548,Entire home/apt,566,2,5,9/20/2025,0.9,18,259,5,STR-525163
1.33507E+18,"Large Room w/ Private Bath, Near Harvard, MIT, HBS",657106909,Wenjia,Allston,42.36201518,-71.13140924,Private room,138,29,2,7/10/2025,0.48,6,238,2,
1.33513E+18,Comfortable Large Private Room near Harvard,657106909,Wenjia,Allston,42.36176,-71.13203,Private room,253,29,1,6/12/2025,0.29,6,267,1,
1.33515E+18,3 BR with W/D and Peloton in Cute Neighborhood,459522450,Anthony,Dorchester,42.28731162,-71.0679324,Entire home/apt,205,60,0,,,3,361,0,STR-545168
1.33549E+18,"Blueground | Chinatown, gym & w/d, nr restaurants",107434423,Blueground,Downtown,42.3511858,-71.064017,Entire home/apt,430,31,0,,,343,320,0,
1.3355E+18,"Blueground | Theater Distr, gym, nr shops & T",107434423,Blueground,Downtown,42.3511858,-71.064017,Entire home/apt,403,31,0,,,343,111,0,
1.3355E+18,"Blueground | East Boston, AC, w/d, nr parks",107434423,Blueground,East Boston,42.3733886,-71.0401856,Entire home/apt,218,31,0,,,343,85,0,
1.33551E+18,Georges families,669126007,Alix,Dorchester,42.2877088,-71.0921785,Entire home/apt,148,2,10,9/14/2025,1.39,1,164,10,STR-578322
1.33556E+18,Cozy Twin Room Near Harvard - Perfect for Scholars,657106909,Wenjia,Allston,42.36383652,-71.13302356,Private room,144,29,0,,,6,261,0,
1.33557E+18,Cozy Twin Room Near Harvard & MIT,657106909,Wenjia,Allston,42.36396,-71.13172,Private room,113,29,1,7/1/2025,0.35,6,289,1,
1.33559E+18,"Quiet Twin Room, City Center, Walk to MGH",489462133,Yi-Hsuan,Beacon Hill,42.35629,-71.07055,Private room,171,29,0,,,2,186,0,
1.3356E+18,Great central location in Downtown Boston,673390380,Residence Inn Boston Downtown,Roxbury,42.3336376,-71.081672,Private room,302,1,120,9/18/2025,16.59,1,95,120,Exempt: This listing is a hotel or motel
1.3358E+18,Cozy 1 Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35839602,-71.07018588,Private room,68,29,0,,,115,155,0,
1.33581E+18,Wonderful 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.36029545,-71.06941311,Private room,71,29,0,,,115,246,0,
1.3365E+18,Wonderful 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.3603,-71.07083,Private room,65,29,0,,,115,142,0,
1.33722E+18,Amazing 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35869,-71.06927,Private room,65,29,2,8/3/2025,0.64,115,232,2,
1.33725E+18,Affordable 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.36031948,-71.06960242,Private room,65,29,2,8/3/2025,0.52,115,142,2,
1.33727E+18,Enjoyable 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35838,-71.06782,Private room,80,29,0,,,115,216,0,
1.33793E+18,Wonderful 3Bedroom Apartment in Beacon Hill,373675137,Liya,Beacon Hill,42.36061,-71.06799,Entire home/apt,148,29,0,,,115,175,0,
1.33794E+18,"Back Bay ""Nantucket"" Pied-à-terre Off Newbury St",663297503,Christopher,Back Bay,42.3529622,-71.0774286,Entire home/apt,781,1,0,,,1,139,0,STR-585053
1.33795E+18,Wonderful 1 Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.36062942,-71.06802411,Private room,65,29,3,9/14/2025,0.77,115,169,3,
1.33796E+18,Top Quality 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35866,-71.06738,Private room,75,29,0,,,115,165,0,
1.33845E+18,Luxury Two Bedroom Apartment in Boston's Back Bay,22541573,Furnished Quarters,Back Bay,42.34701,-71.08213,Entire home/apt,365,32,0,,,43,324,0,
1.33852E+18,Affordable 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.359137,-71.06759345,Private room,70,29,1,4/27/2025,0.2,115,189,1,
1.33856E+18,Homey 1Bedroom in Beacon Hill Area,373675137,Liya,Beacon Hill,42.36001308,-71.06934747,Private room,59,29,0,,,115,231,0,
1.33859E+18,Superior 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.36034164,-71.06810327,Private room,60,29,2,6/10/2025,0.41,115,211,2,
1.3386E+18,Cozy 1Bedroom in Beacon Hill Area,373675137,Liya,Beacon Hill,42.36036887,-71.06906904,Private room,,29,0,,,115,21,0,
1.33912E+18,Luxury 1BR Next to the Airport 2336,212359760,Mohammed Radi,East Boston,42.37518069,-71.03008951,Entire home/apt,,1,15,9/22/2025,1.88,60,357,15,STR-584748
1.33917E+18,[Fabulous Room close to St Elizabeth & Green Line],238548804,Mahmut,Brighton,42.34625364,-71.15768629,Private room,74,2,15,9/6/2025,1.96,5,345,15,STR-543932
1.33923E+18,Wonderful 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35968,-71.06898,Private room,62,29,0,,,115,91,0,
1.33932E+18,Near Harvard Business,15154687,Taskin,Allston,42.35939,-71.13044,Private room,102,1,4,9/12/2025,1.12,17,0,4,STR-544976
1.33933E+18,nice and cozy room 1,15154687,Taskin,Brighton,42.35589,-71.15815,Private room,87,1,26,9/4/2025,3.36,17,357,26,str-544976
1.33992E+18,nice and cozy room 2,15154687,Taskin,Brighton,42.35629,-71.15822,Private room,83,1,23,9/8/2025,3.69,17,353,23,str-544976
1.33992E+18,Stylish 3BR Apt in Boston,310662379,Ulrich,Dorchester,42.30927603,-71.06781649,Entire home/apt,288,1,6,9/20/2025,0.87,3,67,6,STR-586695
1.33993E+18,Copley House Superior King Studio,85130,Copley,Back Bay,42.34543,-71.07974,Entire home/apt,410,1,5,8/17/2025,1.39,7,312,5,STR-420775
1.33993E+18,Copley House Superior Queen Studio,85130,Copley,Back Bay,42.34564,-71.07987,Entire home/apt,399,1,4,8/25/2025,1.36,7,311,4,STR-447237
1.33994E+18,nice and cozy room 3,15154687,Taskin,Brighton,42.35565,-71.15627,Private room,86,1,48,9/21/2025,6.23,17,356,48,str-544976
1.3406E+18,nice and cozy room A,15154687,Taskin,Brighton,42.35757678,-71.15691548,Private room,83,1,68,9/17/2025,9.27,17,355,68,str-544976
1.34064E+18,nice and cozy room B,15154687,Taskin,Brighton,42.35598,-71.15656,Private room,83,1,52,9/11/2025,6.72,17,360,52,str-544976
1.34064E+18,nice and cozy room C,15154687,Taskin,Brighton,42.35639,-71.15837,Private room,85,1,43,8/20/2025,5.61,17,357,43,str-544976
1.34065E+18,nice and cozy room 4,15154687,Taskin,Brighton,42.35551151,-71.156671,Private room,83,1,2,9/10/2025,2,17,355,2,str-544976
1.34069E+18,Charlestown apartment with private patio,121031210,Abigail,Charlestown,42.38113336,-71.06790861,Entire home/apt,270,2,6,9/14/2025,1.78,1,248,6,STR-596829
1.34073E+18,1 TDGarden Celtics/Bruins/Lil Italy/Historic,3637081,Robert Anthony,North End,42.3663011,-71.0551741,Entire home/apt,159,2,35,9/9/2025,4.57,7,285,35,STR-582252
1.34074E+18,1B TDGarden Celtics/Bruins/Lil Italy/Historic,3637081,Robert Anthony,North End,42.3663528,-71.0551423,Entire home/apt,159,2,36,9/5/2025,4.6,7,303,36,STR-582253
1.3409E+18,Amazing Beacon Hill penthouse,516261630,Daniel,Beacon Hill,42.36027,-71.07014,Entire home/apt,450,4,2,5/26/2025,0.38,1,59,2,STR-581620
1.34133E+18,2 TDGarden Celtics/Bruins/Lil Italy/Historic,3637081,Robert Anthony,North End,42.36745,-71.05562,Entire home/apt,159,2,48,9/2/2025,6.29,7,279,48,STR-582250
1.34133E+18,2B TDGarden Celtics/Bruins/Lil Italy/Historic,3637081,Robert Anthony,North End,42.36741022,-71.05479931,Entire home/apt,190,2,26,9/5/2025,4.17,7,297,26,STR-582252
1.34136E+18,2BR in Downtown 6695,212359760,Mohammed Radi,Downtown,42.35293786,-71.06309007,Entire home/apt,,1,22,9/15/2025,4.02,60,333,22,STR-544951
1.34136E+18,Cozy 2BR in downtown crossing Boston 1613,212359760,Mohammed Radi,Downtown,42.35517097,-71.0625365,Entire home/apt,,1,33,9/16/2025,4.63,60,332,33,STR-557147
1.34136E+18,2BR Loft unit in Boston Southend 1660,212359760,Mohammed Radi,South End,42.34323425,-71.06559982,Entire home/apt,,29,14,7/14/2025,2.21,60,321,14,STR-528364
1.34136E+18,2BR Apt in Downtown Crossing 7179,212359760,Mohammed Radi,Downtown,42.3552,-71.06033,Entire home/apt,,1,6,8/2/2025,0.87,60,323,6,STR-557153
1.34137E+18,2BR in Theatre District 7117,212359760,Mohammed Radi,Downtown,42.35277166,-71.06279282,Entire home/apt,,29,2,4/24/2025,0.37,60,326,2,STR-511551
1.34137E+18,2BR in Downtown 7548,212359760,Mohammed Radi,Downtown,42.35314,-71.06286,Entire home/apt,,1,31,9/13/2025,4.49,60,332,31,STR-544951
1.34137E+18,Spacious 2bd/2ba in Southend 1533,212359760,Mohammed Radi,South End,42.33804548,-71.06756111,Entire home/apt,,1,1,7/1/2025,0.35,60,290,1,str-526502
1.34137E+18,2BR in Downtown Boston 1017,212359760,Mohammed Radi,Downtown,42.35312,-71.06311,Entire home/apt,,1,25,9/20/2025,3.59,60,297,25,STR-526597
1.34139E+18,Loft style 2BR unit in Boston Southend 7588,212359760,Mohammed Radi,South End,42.34267,-71.06416,Entire home/apt,,29,12,7/13/2025,1.74,60,308,12,STR-098345
1.34142E+18,Luxury 2BR Next to the Airport 0324,212359760,Mohammed Radi,East Boston,42.37678,-71.03169,Entire home/apt,,1,4,8/22/2025,0.66,60,335,4,STR-584748
1.34142E+18,Luxury 1BR Near Broadway Southie 9647,212359760,Mohammed Radi,South Boston Waterfront,42.3442,-71.05559,Entire home/apt,,1,21,9/21/2025,3.1,60,335,21,STR-585063
1.34143E+18,Huge Studio in Downtown Boston 3721,212359760,Mohammed Radi,Downtown,42.35143553,-71.06444587,Entire home/apt,,29,12,5/12/2025,1.69,60,327,12,STR-511551
1.34145E+18,Loft style 3BR unit in Boston Southend 4111,212359760,Mohammed Radi,South End,42.34416,-71.06376,Entire home/apt,,29,16,8/6/2025,2.34,60,303,16,STR-532145
1.34145E+18,Spacious 2bd/2ba in Southend Boston 4364,212359760,Mohammed Radi,South End,42.33816423,-71.06980717,Entire home/apt,,1,4,6/29/2025,0.68,60,322,4,STR-526502
1.34151E+18,Luxury 1BR Next to Broadway Southie 0185,212359760,Mohammed Radi,South Boston,42.34203729,-71.05713423,Entire home/apt,,1,14,9/5/2025,2.11,60,318,14,STR-585063
1.34151E+18,Luxury 2bd/2ba Next to the Airport 3180,212359760,Mohammed Radi,East Boston,42.37639,-71.03017,Entire home/apt,,1,1,4/26/2025,0.2,60,335,1,STR-584748
1.34151E+18,Luxury 1BR Next to Broadway 0033,212359760,Mohammed Radi,South Boston,42.34256108,-71.05709737,Entire home/apt,,1,18,7/22/2025,2.54,60,297,18,STR-585063
1.34151E+18,Luxury Studio Next to Broadway 4047,212359760,Mohammed Radi,South Boston Waterfront,42.34418262,-71.05590201,Entire home/apt,,1,2,3/27/2025,0.29,60,340,2,STR-585063
1.34153E+18,Loft 2BR unit in Boston Southend 8223,212359760,Mohammed Radi,South End,42.34429,-71.06545,Entire home/apt,,29,7,7/16/2025,1.45,60,283,7,STR-098345
1.34154E+18,1BR in Theatre District Boston 0158,212359760,Mohammed Radi,Downtown,42.35321,-71.06312,Entire home/apt,,1,14,9/21/2025,2.35,60,335,14,STR-544951
1.34154E+18,Loft 3BR unit in Boston Southend 5509,212359760,Mohammed Radi,South End,42.34489043,-71.06380707,Entire home/apt,,29,1,5/23/2025,0.24,60,263,1,Str-098345
1.34157E+18,Studio near Boston Commons in downtown 3361,212359760,Mohammed Radi,Downtown,42.35207,-71.0651,Entire home/apt,,1,15,9/18/2025,2.71,60,283,15,STR-544951
1.34157E+18,Beautiful 2 bedrooms in Southend 6443,212359760,Mohammed Radi,South End,42.3363,-71.06776,Entire home/apt,,1,1,4/22/2025,0.19,60,273,1,str-526502
1.34158E+18,Beautiful 2BR in Southend Boston 7136,212359760,Mohammed Radi,South End,42.33696147,-71.06954386,Entire home/apt,,1,16,9/14/2025,3.33,60,333,16,str-526502
1.34158E+18,Studio in Theatre District 3165,212359760,Mohammed Radi,Downtown,42.35342255,-71.06369664,Entire home/apt,,1,25,9/22/2025,3.91,60,328,25,STR-544951
1.34164E+18,Cozy Studio in downtown crossing Boston 4331,212359760,Mohammed Radi,Downtown,42.35460541,-71.06043623,Entire home/apt,,1,2,8/16/2025,0.3,60,342,2,STR-520842
1.34227E+18,Fantastic 1bedroom apt + 1 bed @living room Boston,417546358,Luca,Beacon Hill,42.35910381,-71.06906096,Entire home/apt,120,29,0,,,7,181,0,
1.3423E+18,Cozy 1Bedroom in Beacon Hill,373675137,Liya,Beacon Hill,42.35860813,-71.06902656,Private room,64,29,1,5/31/2025,0.26,115,207,1,
1.34232E+18,Serenity,90538301,Pilar,Hyde Park,42.23941593,-71.13331438,Entire home/apt,179,2,11,9/22/2025,2.12,1,331,11,STR-584393
1.34234E+18,Amazing 1Bedroom in Beacon Hill,373675137,Liya,Dorchester,42.31428628,-71.06511561,Private room,84,29,0,,,115,63,0,
1.34296E+18,Affordable 1Bedrom in Beacon Hill,373675137,Liya,Dorchester,42.31614398,-71.06499437,Private room,,29,0,,,115,0,0,
1.34299E+18,Luxury 2BR Next to the Airport 3431,212359760,Mohammed Radi,East Boston,42.37658,-71.03067,Entire home/apt,,1,17,9/12/2025,2.55,60,335,17,STR-584748
1.34299E+18,Luxury 2bd/2ba Next to the Airport 1871,212359760,Mohammed Radi,East Boston,42.3749,-71.0307,Entire home/apt,,1,20,9/17/2025,3.05,60,335,20,STR-584748
1.34299E+18,Wonderful 1Bedroom in Beacon Hill Area,373675137,Liya,Dorchester,42.31456577,-71.06487017,Private room,,29,0,,,115,0,0,
1.34301E+18,Luxury Studio Next to Broadway 3032,212359760,Mohammed Radi,South Boston Waterfront,42.34412,-71.05523,Entire home/apt,,1,16,9/16/2025,2.14,60,340,16,STR-585063
1.34303E+18,Best 1Bedroom in Beacon Hill,373675137,Liya,Dorchester,42.31471,-71.0666,Private room,,29,0,,,115,0,0,
1.34304E+18,Top 1Bedroom in Beacon Hill downtown Boston,373675137,Liya,Dorchester,42.31661,-71.06665,Private room,,29,0,,,115,240,0,
1.34306E+18,Stay Next to Public Garden | Back Bay |MGH,95634275,Sophia,Beacon Hill,42.35638,-71.07155,Private room,175,29,0,,,6,59,0,
1.3433E+18,Near South station and Downtown,208829554,Ping,Chinatown,42.34833,-71.06113,Private room,91,91,0,,,4,89,0,
1.3436E+18,Modern & Cozy Room–Utilities Inc,453800603,Samantha,Roxbury,42.32238124,-71.07543466,Private room,55,91,0,,,1,363,0,
1.34366E+18,Wonderful 1Bedroom in Beacon Hill,373675137,Liya,Dorchester,42.31489773,-71.06698933,Private room,87,29,0,,,115,239,0,
1.34366E+18,Best 1Bedroom in Beacon Hill,373675137,Liya,Dorchester,42.31457923,-71.06640485,Private room,64,29,0,,,115,239,0,
1.34367E+18,Modern One Bedroom Apartment in Boston's Back Bay,22541573,Furnished Quarters,Back Bay,42.34784367,-71.08060712,Entire home/apt,250,32,0,,,43,359,0,
1.34422E+18,The Barton-Luxe 2BR by Downtown,416027128,Naveen,Brighton,42.34663671,-71.14513678,Entire home/apt,222,1,41,9/3/2025,5.35,39,333,41,STR-587354
1.34429E+18,2BR apt in Downtown Boston 9640,212359760,Mohammed Radi,Downtown,42.35259,-71.06266,Entire home/apt,,29,8,5/2/2025,1.13,60,316,8,STR-523178
1.34432E+18,Luxury 1BR Next to Logan Airport 2491,212359760,Mohammed Radi,East Boston,42.37474,-71.0305,Entire home/apt,,1,20,9/18/2025,3,60,356,20,STR-584748
1.34437E+18,Near  Downtown /South station,208829554,Ping,Chinatown,42.34909674,-71.06161751,Private room,91,91,0,,,4,89,0,
1.34444E+18,Eagle Hill East Boston new construction home,38551452,Xiaoguang,East Boston,42.3789773,-71.0356991,Entire home/apt,246,28,1,8/8/2025,0.64,1,351,1,Exempt: This listing is a unit used for furnished institutional or business stays
1.34458E+18,"Modern Retreat, Walk to Hospitals, Dining",667479162,Farhan,Roxbury,42.32838756,-71.07008096,Entire home/apt,124,1,8,6/19/2025,1.15,3,0,8,STR-584504
1.34459E+18,"Steps from the Park, Walk to Theaters & Dining",667479162,Farhan,Downtown,42.35037,-71.06414,Entire home/apt,164,29,10,6/13/2025,1.4,3,236,10,STR-584506
1.34482E+18,Double the Fun: 4BR Allston Stay,74782650,Holly,Allston,42.3534001,-71.1283549,Entire home/apt,434,1,18,9/1/2025,2.51,5,201,18,STR-581598
1.34489E+18,26A3 | The Annabel 3 | w/AC & W/D | Private Apt,71783,Lance,Dorchester,42.31892273,-71.06095765,Entire home/apt,185,30,0,,,58,114,0,
1.34504E+18,Spacious bedroom near Logan,433688210,Blanca,East Boston,42.37855,-71.03528,Private room,61,29,0,,,5,90,0,
1.34513E+18,Wonderful 1Bedroom in Beacon Hill,373675137,Liya,Dorchester,42.31639702,-71.06566402,Private room,84,29,0,,,115,237,0,
1.34515E+18,26A2 | The Annabel 2 | w/AC & W/D | Private Apt,71783,Lance,Dorchester,42.31766683,-71.06106584,Entire home/apt,205,30,0,,,58,266,0,
1.34516E+18,"26A2.1 | The Annabel 2, Bedroom 1 | w/AC & W/D",71783,Lance,Dorchester,42.31725657,-71.06232974,Private room,77,30,2,5/28/2025,0.38,58,293,2,
